date,score_total,confidence,environment,layer_agreement,layer_monetary,layer_credit,layer_volatility,layer_breadth,layer_positioning,dq_monetary,dq_credit,dq_volatility,dq_breadth,dq_positioning,status_monetary,status_credit,status_volatility,status_breadth,status_positioning,volume_confirmation,signal_time,fwd_ret_oc_1d,fwd_ret_cc_1d,fwd_ret_cc_3d,fwd_ret_cc_5d,fwd_ret_cc_10d,fwd_ret_cc_21d,fwd_ret_cc_63d,fwd_ret_cc_126d,fwd_ret_cc_252d,fwd_5d_max_upside_pct,fwd_5d_max_drawdown_pct,tail_loss_3d_1p5,tail_loss_5d_2p5,big_win_3d_1p5,fwd_ret_cc_1m,fwd_ret_cc_3m,fwd_ret_cc_6m,fwd_ret_cc_1y,spy_ret_1d,spy_open,spy_close,spy_prev_close,spy_high,spy_low,spy_clv,spy_range_pct,spy_vol,spy_vol_vs_20d_pct,spy_vol_z_20d,vix_level,vix_z_20d,vix_change_pct_1d,vix_term_slope,vvix_level,vvix_z,skew_level,net_liquidity_z,nfci_inverted,m2_growth_yoy,hy_spread_level,hy_spread_z,hy_spread_chg_4w,ig_spread_level,ig_spread_z,baa_spread_level,baa_spread_z,baa_spread_chg_4w,aaa_spread_level,aaa_spread_z,hyg_tlt_ratio_z,pct_above_200d,rsp_minus_spy,rsp_vs_spy_z,new_highs_minus_lows_z,dispersion,sectors_green,cot_net_large_spec_z,aaii_bull_minus_bear,ret_BTC-USD_1d,ret_DIA_1d,ret_GLD_1d,ret_HYG_1d,ret_IWM_1d,ret_QQQ_1d,ret_RSP_1d,ret_SPY_1d,ret_TLT_1d,ret_USO_1d,ret_^SKEW_1d,ret_^VIX_1d,ret_^VIX3M_1d,ret_^VVIX_1d,ret_BTC-USD_5d,ret_DIA_5d,ret_GLD_5d,ret_HYG_5d,ret_IWM_5d,ret_QQQ_5d,ret_RSP_5d,ret_SPY_5d,ret_TLT_5d,ret_USO_5d,ret_^SKEW_5d,ret_^VIX_5d,ret_^VIX3M_5d,ret_^VVIX_5d,ret_BTC-USD_21d,ret_DIA_21d,ret_GLD_21d,ret_HYG_21d,ret_IWM_21d,ret_QQQ_21d,ret_RSP_21d,ret_SPY_21d,ret_TLT_21d,ret_USO_21d,ret_^SKEW_21d,ret_^VIX_21d,ret_^VIX3M_21d,ret_^VVIX_21d,ret_XLB_1d,ret_XLC_1d,ret_XLE_1d,ret_XLF_1d,ret_XLI_1d,ret_XLK_1d,ret_XLP_1d,ret_XLRE_1d,ret_XLU_1d,ret_XLV_1d,ret_XLY_1d,feature_version
12/27/17,59.56,62.5,Chop / Layer Divergence,0.4,6.41,7.44,6.31,5.95,2.87,0.75,1,0.86,0.6,0.4,neutral,bullish,neutral,neutral,bearish,-1.135865744,close,-0.000224391,0.002057414,0.005424142,0.016048099,0.032919301,0.064940838,-0.015599332,0.013354808,-0.073208165,0.004002721,-0.001608532,0,0,0,0.064940838,-0.015599332,0.013354808,-0.073208165,0.000486563,267.3800049,267.3200073,267.1900024,267.730011,267.0100098,-0.138897131,0.269340566,57751000,-0.350932189,-1.135865744,10.47000027,0.237287522,0.021463441,2.179999352,97.08000183,0.818223952,138.4299927,-0.083831684,1.47843581,4.88707886,,,,,,176,-2.566132236,-15,105,-2.57149083,-1.551751141,90,-0.000486563,-0.794660968,,0.002254347,7,0.137975722,24.8756,-0.016230003,0.000930215,0.003777669,0.000459095,-0.000978561,0.000127709,0,0.000486563,0.01302539,-0.002510438,0.020870107,0.021463441,0.002377158,-0.004920006,0.145078748,0.00032337,0.020113534,0.000573868,0.000326647,-0.007355762,0.004267569,0.000561417,0.0098781,0.035621185,0.059224042,0.043868449,0.011190998,0.037401153,0.10824616,0.049845163,-0.004884788,-0.004908679,0.017542689,0.002240802,0.03371134,0.027245114,0.001184599,0.028472814,0.063373794,0.060790313,0.006364354,0.121275119,0.001326887,,-0.003305756,0.001072602,0.002384742,0.001091869,-0.000175409,0.003988986,0.004219433,0.001688163,-0.002016098,v2_layers_2026
12/27/17,60.64,62.5,Mixed / Neutral,0.4,6.74,7.66,6.58,5.62,2.87,0.75,1,0.86,0.6,0.4,bullish,bullish,bullish,neutral,bearish,1.721368373,open,-0.000224391,0.002057414,0.005424142,0.016048099,0.032919301,0.064940838,-0.015599332,0.013354808,-0.073208165,0.004002721,-0.001608532,0,0,0,0.064940838,-0.015599332,0.013354808,-0.073208165,0.000486563,267.3800049,267.3200073,267.1900024,267.730011,267.0100098,-0.138897131,0.269340566,57751000,-0.350932189,-1.135865744,10.47000027,0.237287522,0.021463441,2.179999352,97.08000183,0.818223952,138.4299927,-0.083831684,1.47843581,4.88707886,,,,,,176,-2.566132236,-15,105,-2.57149083,-1.551751141,90,-0.000486563,-0.794660968,,0.002254347,7,0.137975722,24.8756,-0.016230003,0.000930215,0.003777669,0.000459095,-0.000978561,0.000127709,0,0.000486563,0.01302539,-0.002510438,0.020870107,0.021463441,0.002377158,-0.004920006,0.145078748,0.00032337,0.020113534,0.000573868,0.000326647,-0.007355762,0.004267569,0.000561417,0.0098781,0.035621185,0.059224042,0.043868449,0.011190998,0.037401153,0.10824616,0.049845163,-0.004884788,-0.004908679,0.017542689,0.002240802,0.03371134,0.027245114,0.001184599,0.028472814,0.063373794,0.060790313,0.006364354,0.121275119,0.001326887,,-0.003305756,0.001072602,0.002384742,0.001091869,-0.000175409,0.003988986,0.004219433,0.001688163,-0.002016098,v2_layers_2026
12/28/17,62.86,62.5,Risk-On Rotation Day,0.4,6.39,7.46,6.56,6.73,3.61,0.75,1,0.86,0.6,0.4,neutral,bullish,bullish,bullish,neutral,-1.455099059,close,-7.47E-05,-0.003770522,0.009706224,0.020719074,0.037518268,0.051853567,-0.038824781,0.01273007,-0.067010107,0.002538518,-0.004591707,0,0,0,0.051853567,-0.038824781,0.01273007,-0.067010107,0.002057414,267.8900146,267.8699951,267.3200073,267.9200134,267.4500122,0.787156678,0.175458704,45116100,-0.483534493,-1.455099059,10.18000031,-0.137791694,-0.027698181,2.579999924,97.25,0.832890904,137.8200073,-0.093260933,1.468470712,4.88707886,,,,,,176,-2.524769544,-16,105,-2.52789592,-1.519461238,90,0.000413186,-0.746934796,,0.00212362,9,0.137975722,32.0106,-0.077785144,0.002626512,0.005072364,-0.000458884,0.003918179,0.001213763,0.0024706,0.002057414,-0.000867658,0.004194647,-0.004406454,-0.027698181,0.008695701,0.001751114,-0.006306479,0.004290272,0.022557009,-0.000688212,0.002281854,-0.005078417,0.006648862,0.0031457,0.020299696,0.031007805,0.035073328,0.047325106,0.031527918,0.047275462,-0.183980701,0.041075811,0.000325714,-0.008421594,0.00569145,0.000894051,0.024439567,0.019020809,-0.001025296,0.033678786,0.110735052,0.014955192,0.03993478,0.13437532,0.004472428,,0.001520185,0.003928593,0.001982473,0.001713939,-0.001579227,0.005806804,0.005538596,0.001444598,0.002727239,v2_layers_2026
12/28/17,59.56,62.5,Chop / Layer Divergence,0.4,6.41,7.44,6.31,5.95,2.87,0.75,1,0.86,0.6,0.4,neutral,bullish,neutral,neutral,bearish,-1.135865744,open,-7.47E-05,-0.003770522,0.009706224,0.020719074,0.037518268,0.051853567,-0.038824781,0.01273007,-0.067010107,0.002538518,-0.004591707,0,0,0,0.051853567,-0.038824781,0.01273007,-0.067010107,0.002057414,267.8900146,267.8699951,267.3200073,267.9200134,267.4500122,0.787156678,0.175458704,45116100,-0.483534493,-1.455099059,10.18000031,-0.137791694,-0.027698181,2.579999924,97.25,0.832890904,137.8200073,-0.093260933,1.468470712,4.88707886,,,,,,176,-2.524769544,-16,105,-2.52789592,-1.519461238,90,0.000413186,-0.746934796,,0.00212362,9,0.137975722,32.0106,-0.077785144,0.002626512,0.005072364,-0.000458884,0.003918179,0.001213763,0.0024706,0.002057414,-0.000867658,0.004194647,-0.004406454,-0.027698181,0.008695701,0.001751114,-0.006306479,0.004290272,0.022557009,-0.000688212,0.002281854,-0.005078417,0.006648862,0.0031457,0.020299696,0.031007805,0.035073328,0.047325106,0.031527918,0.047275462,-0.183980701,0.041075811,0.000325714,-0.008421594,0.00569145,0.000894051,0.024439567,0.019020809,-0.001025296,0.033678786,0.110735052,0.014955192,0.03993478,0.13437532,0.004472428,,0.001520185,0.003928593,0.001982473,0.001713939,-0.001579227,0.005806804,0.005538596,0.001444598,0.002727239,v2_layers_2026
12/29/17,56.2,62.5,Chop / Layer Divergence,0.4,6.55,7.42,5.8,4.12,3.61,0.75,1,0.86,0.6,0.4,bullish,bullish,neutral,neutral,neutral,-0.371259019,close,-0.006219094,0.007157325,0.017799596,0.026455926,0.037885095,0.056359175,-0.022820942,0.018736417,-0.06250466,0.007307248,-0.000824293,0,0,1,0.056359175,-0.022820942,0.018736417,-0.06250466,-0.003770522,268.5299988,266.8599854,267.8699951,268.5499878,266.6400146,-0.769660947,0.715721071,96007400,0.119474326,0.371259019,11.03999996,1.132249554,0.084479335,2.050000191,100.7600021,1.225544278,137.0500031,-0.104593229,1.673485278,4.88707886,,,,,,177,-2.416484365,-11,105,-2.486424303,-1.5098535,90,-0.000271312,-0.767858696,,0.002807204,2,0.137975722,32.0106,0.003402608,-0.003022609,0.006512031,0.00149208,-0.008261166,-0.006188995,-0.004041834,-0.003770522,0.001579006,0.003341684,-0.005587028,0.084479335,0.025862063,0.036092567,0.052449439,-0.001130577,0.027761649,0.003911689,-0.006581055,-0.011361527,0.000594212,-0.002690789,0.018138059,0.031786931,0.033325779,0.147609157,0.059919008,0.092723166,-0.115465868,0.033247042,0.013192401,-0.005697356,-0.005933288,0.012348849,0.015580975,0.015796864,0.010514575,0.047079333,0.085286699,0.031775716,0.021060879,0.12493025,-0.001813994,,-0.002897738,-0.007114933,-0.001846714,-0.005288539,-0.000175784,0.00091154,0.000569777,-0.00613057,-0.005842593,v2_layers_2026
12/29/17,62.86,62.5,Risk-On Rotation Day,0.4,6.39,7.46,6.56,6.73,3.61,0.75,1,0.86,0.6,0.4,neutral,bullish,bullish,bullish,neutral,-1.455099059,open,-0.006219094,0.007157325,0.017799596,0.026455926,0.037885095,0.056359175,-0.022820942,0.018736417,-0.06250466,0.007307248,-0.000824293,0,0,1,0.056359175,-0.022820942,0.018736417,-0.06250466,-0.003770522,268.5299988,266.8599854,267.8699951,268.5499878,266.6400146,-0.769660947,0.715721071,96007400,0.119474326,0.371259019,11.03999996,1.132249554,0.084479335,2.050000191,100.7600021,1.225544278,137.0500031,-0.104593229,1.673485278,4.88707886,,,,,,177,-2.416484365,-11,105,-2.486424303,-1.5098535,90,-0.000271312,-0.767858696,,0.002807204,2,0.137975722,32.0106,0.003402608,-0.003022609,0.006512031,0.00149208,-0.008261166,-0.006188995,-0.004041834,-0.003770522,0.001579006,0.003341684,-0.005587028,0.084479335,0.025862063,0.036092567,0.052449439,-0.001130577,0.027761649,0.003911689,-0.006581055,-0.011361527,0.000594212,-0.002690789,0.018138059,0.031786931,0.033325779,0.147609157,0.059919008,0.092723166,-0.115465868,0.033247042,0.013192401,-0.005697356,-0.005933288,0.012348849,0.015580975,0.015796864,0.010514575,0.047079333,0.085286699,0.031775716,0.021060879,0.12493025,-0.001813994,,-0.002897738,-0.007114933,-0.001846714,-0.005288539,-0.000175784,0.00091154,0.000569777,-0.00613057,-0.005842593,v2_layers_2026
1/2/18,62.97,62.5,Risk-On Rotation Day,0.4,6.58,7.62,6.94,6,3.61,0.75,1,0.86,0.6,0.4,bullish,bullish,bullish,neutral,neutral,0.228593778,close,0.003472195,0.006325156,0.01730113,0.021468243,0.04033187,0.047661562,-0.019384573,0.00792501,-0.091379184,0.006957717,-0.007924897,0,0,1,0.047661562,-0.019384573,0.00792501,-0.091379184,0.007157325,267.8399963,268.769989,266.8599854,268.8099976,267.3999939,0.943250438,0.524613506,86655700,0.058398179,0.228593778,9.770000458,-0.645389075,-0.115036187,2.839999199,97.36000061,0.833877878,135.3699951,-0.112254117,1.659780922,5.027616378,,,,,,178,-2.313085197,-9,106,-2.38095388,-0.958516393,90,0.000266213,-0.734909009,,0.009373658,7,0.137975722,32.0106,0.097011056,0.00258711,0.012131015,0.000916734,0.009445016,0.017527036,0.007423538,0.007157325,-0.010799328,0.004995792,-0.012258358,-0.115036187,-0.036669251,-0.033743563,0.025714552,0.002506105,0.034810642,0.003908004,0.004634711,0.007117052,0.007024825,0.004710027,0.005770628,0.035162938,0.007217271,-0.013131229,0.009607677,0.025922013,-0.139721208,0.02133095,0.033443461,-0.005012559,0.001627075,0.02152763,0.015261833,0.014188065,0.002957122,0.052310324,0.050193961,-0.133865187,-0.032975484,0.082499421,0.014207841,,0.016468237,0.000358303,0.005946935,0.012353356,-0.006152197,-0.005768022,-0.009301474,0.011248189,0.015199108,v2_layers_2026
1/2/18,56.2,62.5,Chop / Layer Divergence,0.4,6.55,7.42,5.8,4.12,3.61,0.75,1,0.86,0.6,0.4,bullish,bullish,neutral,neutral,neutral,-0.371259019,open,0.003472195,0.006325156,0.01730113,0.021468243,0.04033187,0.047661562,-0.019384573,0.00792501,-0.091379184,0.006957717,-0.007924897,0,0,1,0.047661562,-0.019384573,0.00792501,-0.091379184,0.007157325,267.8399963,268.769989,266.8599854,268.8099976,267.3999939,0.943250438,0.524613506,86655700,0.058398179,0.228593778,9.770000458,-0.645389075,-0.115036187,2.839999199,97.36000061,0.833877878,135.3699951,-0.112254117,1.659780922,5.027616378,,,,,,178,-2.313085197,-9,106,-2.38095388,-0.958516393,90,0.000266213,-0.734909009,,0.009373658,7,0.137975722,32.0106,0.097011056,0.00258711,0.012131015,0.000916734,0.009445016,0.017527036,0.007423538,0.007157325,-0.010799328,0.004995792,-0.012258358,-0.115036187,-0.036669251,-0.033743563,0.025714552,0.002506105,0.034810642,0.003908004,0.004634711,0.007117052,0.007024825,0.004710027,0.005770628,0.035162938,0.007217271,-0.013131229,0.009607677,0.025922013,-0.139721208,0.02133095,0.033443461,-0.005012559,0.001627075,0.02152763,0.015261833,0.014188065,0.002957122,0.052310324,0.050193961,-0.133865187,-0.032975484,0.082499421,0.014207841,,0.016468237,0.000358303,0.005946935,0.012353356,-0.006152197,-0.005768022,-0.009301474,0.011248189,0.015199108,v2_layers_2026
1/3/18,64.05,62.5,Risk-On Rotation Day,0.4,6.17,7.63,7.54,6.28,3.61,0.75,1,0.86,0.6,0.4,neutral,bullish,bullish,neutral,neutral,0.403226017,close,0.005614254,0.004214827,0.012755619,0.013495005,0.032055361,0.018412434,-0.017857753,0.009760728,-0.066846607,0.006248391,-0.014160486,0,0,0,0.018412434,-0.017857753,0.009760728,-0.066846607,0.006325156,268.9599915,270.4700012,268.769989,270.6400146,268.9599915,0.797605856,0.621149549,90070400,0.102778513,0.403226017,9.149999619,-1.571941729,-0.063459653,3.170000076,94.40000153,0.492532256,133.4299927,-0.367532207,1.646365042,4.39030618,,,,,,177,-2.349479432,-10,106,-2.344625509,-0.949656623,90,-0.001216056,-0.850826033,,0.005927035,8,0.137975722,32.0106,0.014610795,0.003749668,-0.00263685,0.00480886,0.00103966,0.009716659,0.005109101,0.006325156,0.004781245,0.02236955,-0.014331111,-0.063459653,-0.022997619,-0.03040262,0.037171968,0.00687562,0.025047246,0.007230631,0.005088719,0.022425213,0.010969469,0.012275904,0.007591473,0.032636013,-0.016003048,-0.10731711,-0.023771806,-0.032390284,-0.073572926,0.026809652,0.026564713,0.004348877,0.006796453,0.035859881,0.022488755,0.022725592,-0.00363498,0.057412174,0.035705898,-0.19947512,-0.072289161,-0.006629457,0.007004403,,0.014976258,0.005372479,0.00538618,0.008341071,-0.00035374,0.000305292,-0.007855908,0.00956827,0.004591267,v2_layers_2026
1/3/18,62.97,62.5,Risk-On Rotation Day,0.4,6.58,7.62,6.94,6,3.61,0.75,1,0.86,0.6,0.4,bullish,bullish,bullish,neutral,neutral,0.228593778,open,0.005614254,0.004214827,0.012755619,0.013495005,0.032055361,0.018412434,-0.017857753,0.009760728,-0.066846607,0.006248391,-0.014160486,0,0,0,0.018412434,-0.017857753,0.009760728,-0.066846607,0.006325156,268.9599915,270.4700012,268.769989,270.6400146,268.9599915,0.797605856,0.621149549,90070400,0.102778513,0.403226017,9.149999619,-1.571941729,-0.063459653,3.170000076,94.40000153,0.492532256,133.4299927,-0.367532207,1.646365042,4.39030618,,,,,,177,-2.349479432,-10,106,-2.344625509,-0.949656623,90,-0.001216056,-0.850826033,,0.005927035,8,0.137975722,32.0106,0.014610795,0.003749668,-0.00263685,0.00480886,0.00103966,0.009716659,0.005109101,0.006325156,0.004781245,0.02236955,-0.014331111,-0.063459653,-0.022997619,-0.03040262,0.037171968,0.00687562,0.025047246,0.007230631,0.005088719,0.022425213,0.010969469,0.012275904,0.007591473,0.032636013,-0.016003048,-0.10731711,-0.023771806,-0.032390284,-0.073572926,0.026809652,0.026564713,0.004348877,0.006796453,0.035859881,0.022488755,0.022725592,-0.00363498,0.057412174,0.035705898,-0.19947512,-0.072289161,-0.006629457,0.007004403,,0.014976258,0.005372479,0.00538618,0.008341071,-0.00035374,0.000305292,-0.007855908,0.00956827,0.004591267,v2_layers_2026
1/4/18,62.91,62.5,Mixed / Neutral,0.4,6.15,7.7,7.58,5.61,3.61,0.75,1,0.86,0.6,0.4,neutral,bullish,bullish,neutral,neutral,-0.056317333,close,0.0015117,0.00666407,0.010787612,0.016604727,0.032399465,-0.028275811,-0.043775946,0.01402757,-0.063436477,0.007179457,-0.018298188,0,0,0,-0.028275811,-0.043775946,0.01402757,-0.063436477,0.004214827,271.2000122,271.6099854,270.4700012,272.1600037,270.5400085,0.320963002,0.596441664,80636400,-0.014320976,-0.056317333,9.220000267,-1.393879822,0.007650344,3.019999504,94.20999908,0.466013582,131.2400055,-0.379317769,1.633230408,4.39030618,,,,,,175,-2.450529001,-9,101,-2.631258045,-0.855822814,80,-0.000793532,-0.925643956,,0.007907024,8,0.137975722,44.1975,0.026195658,0.006627874,0.005127379,0.001709224,0.002661325,0.001749664,0.003421295,0.004214827,-0.00015859,0.002431097,-0.016413005,0.007650344,-0.0064935,-0.002012738,0.204366823,0.012607122,0.026425555,0.008489222,0.00875071,0.02408333,0.014428294,0.016048099,-0.005521787,0.037751662,-0.051939519,-0.119388727,-0.032411056,-0.029563275,-0.058246788,0.030809121,0.035319349,0.00641105,0.013250274,0.049767471,0.023838015,0.028280345,-0.004265073,0.076588349,-0.006810912,-0.210616436,-0.096678996,-0.034436821,0.008735052,,0.006036176,0.009262566,0.00731736,0.005055175,0.002830854,-0.017093943,-0.008304371,0.001421575,0.003278707,v2_layers_2026
1/4/18,64.05,62.5,Risk-On Rotation Day,0.4,6.17,7.63,7.54,6.28,3.61,0.75,1,0.86,0.6,0.4,neutral,bullish,bullish,neutral,neutral,0.403226017,open,0.0015117,0.00666407,0.010787612,0.016604727,0.032399465,-0.028275811,-0.043775946,0.01402757,-0.063436477,0.007179457,-0.018298188,0,0,0,-0.028275811,-0.043775946,0.01402757,-0.063436477,0.004214827,271.2000122,271.6099854,270.4700012,272.1600037,270.5400085,0.320963002,0.596441664,80636400,-0.014320976,-0.056317333,9.220000267,-1.393879822,0.007650344,3.019999504,94.20999908,0.466013582,131.2400055,-0.379317769,1.633230408,4.39030618,,,,,,175,-2.450529001,-9,101,-2.631258045,-0.855822814,80,-0.000793532,-0.925643956,,0.007907024,8,0.137975722,44.1975,0.026195658,0.006627874,0.005127379,0.001709224,0.002661325,0.001749664,0.003421295,0.004214827,-0.00015859,0.002431097,-0.016413005,0.007650344,-0.0064935,-0.002012738,0.204366823,0.012607122,0.026425555,0.008489222,0.00875071,0.02408333,0.014428294,0.016048099,-0.005521787,0.037751662,-0.051939519,-0.119388727,-0.032411056,-0.029563275,-0.058246788,0.030809121,0.035319349,0.00641105,0.013250274,0.049767471,0.023838015,0.028280345,-0.004265073,0.076588349,-0.006810912,-0.210616436,-0.096678996,-0.034436821,0.008735052,,0.006036176,0.009262566,0.00731736,0.005055175,0.002830854,-0.017093943,-0.008304371,0.001421575,0.003278707,v2_layers_2026
1/5/18,63.06,62.5,Mixed / Neutral,0.4,6.13,7.76,7.75,5.45,3.61,0.75,1,0.86,0.6,0.4,neutral,bullish,bullish,neutral,neutral,0.064291558,close,0.00333934,0.001828688,0.002560097,0.016458195,0.033903842,-0.015690178,-0.045424668,0.016384976,-0.060895412,0.002486989,-0.022017479,0,0,0,-0.015690178,-0.045424668,0.016384976,-0.060895412,0.00666407,272.5100098,273.4200134,271.6099854,273.5599976,271.9500122,0.826105088,0.588832299,83524000,0.016240082,0.064291558,9.220000267,-1.318865334,0,2.840000153,93.09999847,0.334638119,127.0299988,-0.391954612,1.620370222,4.39030618,,,,,,176,-2.346536937,-10,103,-2.458233098,-0.685752179,80,-0.001890589,-1.111048004,,0.00367731,8,0.137975722,44.1975,0.117332926,0.008459677,-0.001036165,0.000682488,0.002071548,0.010043046,0.004773481,0.00666407,-0.002855561,-0.004850401,-0.032078684,0,-0.01470583,-0.011782195,0.231209878,0.018498353,0.020187248,0.009640813,0.00689519,0.033114289,0.016758645,0.020719074,-0.007500431,0.028404356,-0.078290582,-0.094302555,-0.054858918,-0.042673538,-0.015666231,0.044254398,0.041638981,0.007674664,0.025574775,0.059616522,0.035334236,0.038869299,-0.012024511,0.066724477,-0.038161644,-0.186231215,-0.109305727,-0.049515045,0.00801796,,-0.000399984,0.002823859,0.006875165,0.010516727,0.004410727,0.002173904,-0.000389419,0.008517701,0.007922315,v2_layers_2026
1/5/18,62.91,62.5,Mixed / Neutral,0.4,6.15,7.7,7.58,5.61,3.61,0.75,1,0.86,0.6,0.4,neutral,bullish,bullish,neutral,neutral,-0.056317333,open,0.00333934,0.001828688,0.002560097,0.016458195,0.033903842,-0.015690178,-0.045424668,0.016384976,-0.060895412,0.002486989,-0.022017479,0,0,0,-0.015690178,-0.045424668,0.016384976,-0.060895412,0.00666407,272.5100098,273.4200134,271.6099854,273.5599976,271.9500122,0.826105088,0.588832299,83524000,0.016240082,0.064291558,9.220000267,-1.318865334,0,2.840000153,93.09999847,0.334638119,127.0299988,-0.391954612,1.620370222,4.39030618,,,,,,176,-2.346536937,-10,103,-2.458233098,-0.685752179,80,-0.001890589,-1.111048004,,0.00367731,8,0.137975722,44.1975,0.117332926,0.008459677,-0.001036165,0.000682488,0.002071548,0.010043046,0.004773481,0.00666407,-0.002855561,-0.004850401,-0.032078684,0,-0.01470583,-0.011782195,0.231209878,0.018498353,0.020187248,0.009640813,0.00689519,0.033114289,0.016758645,0.020719074,-0.007500431,0.028404356,-0.078290582,-0.094302555,-0.054858918,-0.042673538,-0.015666231,0.044254398,0.041638981,0.007674664,0.025574775,0.059616522,0.035334236,0.038869299,-0.012024511,0.066724477,-0.038161644,-0.186231215,-0.109305727,-0.049515045,0.00801796,,-0.000399984,0.002823859,0.006875165,0.010516727,0.004410727,0.002173904,-0.000389419,0.008517701,0.007922315,v2_layers_2026
1/8/18,63.71,62.5,Risk-On Rotation Day,0.4,6.11,7.81,7.34,6.19,3.61,0.75,1,0.86,0.6,0.4,neutral,bullish,bullish,neutral,neutral,-1.113517832,close,0.002231956,0.002263417,0.008031475,0.011134593,0.034207048,-0.02281688,-0.032016717,0.018180418,-0.058228722,0.004855383,-0.018107556,0,0,0,-0.02281688,-0.032016717,0.018180418,-0.058228722,0.001828688,273.3099976,273.9200134,273.4200134,274.1000061,272.980011,0.678583106,0.408876702,57319200,-0.294048706,-1.113517832,9.520000458,-0.633866566,0.032537981,2.629999161,93.97000122,0.428877945,128,-0.405128824,1.607778104,4.39030618,,,,,,174,-2.444812921,-14,101,-2.544522335,-0.687545195,90,0.00146784,-0.954433228,,0.003678559,8,0.137975722,44.1975,-0.07935015,-0.000514423,-0.000159613,-0.000795722,0.001550523,0.00389084,0.003296529,0.001828688,-0.0006364,0.005686409,0.007636001,0.032537981,0.00746262,0.00934482,-0.002032787,0.021060681,0.013424958,0.007334396,0.016856828,0.043592763,0.024250268,0.026455926,-0.009695754,0.03080765,-0.066034315,-0.137681115,-0.071810582,-0.06738786,-0.206343963,0.045401877,0.043641192,0.00779638,0.032019688,0.058957675,0.040627522,0.040571431,-0.016055788,0.105357172,-0.022751533,-0.136116147,-0.096654291,-0.042782897,0.001431756,,0.00600236,-0.00140792,0.004122645,0.003770739,0.00245915,0.006817515,0.009351247,-0.003636335,0.001179041,v2_layers_2026
1/8/18,63.06,62.5,Mixed / Neutral,0.4,6.13,7.76,7.75,5.45,3.61,0.75,1,0.86,0.6,0.4,neutral,bullish,bullish,neutral,neutral,0.064291558,open,0.002231956,0.002263417,0.008031475,0.011134593,0.034207048,-0.02281688,-0.032016717,0.018180418,-0.058228722,0.004855383,-0.018107556,0,0,0,-0.02281688,-0.032016717,0.018180418,-0.058228722,0.001828688,273.3099976,273.9200134,273.4200134,274.1000061,272.980011,0.678583106,0.408876702,57319200,-0.294048706,-1.113517832,9.520000458,-0.633866566,0.032537981,2.629999161,93.97000122,0.428877945,128,-0.405128824,1.607778104,4.39030618,,,,,,174,-2.444812921,-14,101,-2.544522335,-0.687545195,90,0.00146784,-0.954433228,,0.003678559,8,0.137975722,44.1975,-0.07935015,-0.000514423,-0.000159613,-0.000795722,0.001550523,0.00389084,0.003296529,0.001828688,-0.0006364,0.005686409,0.007636001,0.032537981,0.00746262,0.00934482,-0.002032787,0.021060681,0.013424958,0.007334396,0.016856828,0.043592763,0.024250268,0.026455926,-0.009695754,0.03080765,-0.066034315,-0.137681115,-0.071810582,-0.06738786,-0.206343963,0.045401877,0.043641192,0.00779638,0.032019688,0.058957675,0.040627522,0.040571431,-0.016055788,0.105357172,-0.022751533,-0.136116147,-0.096654291,-0.042782897,0.001431756,,0.00600236,-0.00140792,0.004122645,0.003770739,0.00245915,0.006817515,0.009351247,-0.003636335,0.001179041,v2_layers_2026
1/9/18,58.55,62.5,Chop / Layer Divergence,0.4,6.09,7.99,6.86,3.96,3.61,0.75,1,0.86,0.6,0.4,neutral,bullish,bullish,neutral,neutral,-1.041755898,close,0.000510257,-0.001529881,0.01231152,0.018467169,0.031470765,-0.06159395,-0.039265675,0.008450414,-0.05704088,0.002586113,-0.014569825,0,0,0,-0.06159395,-0.039265675,0.008450414,-0.05704088,0.002263417,274.3999939,274.5400085,273.9200134,275.25,274.0799866,-0.213646678,0.426172285,57254000,-0.286365771,-1.041755898,10.07999992,0.469457503,0.05882347,2.329999924,94.73999786,0.512287008,126.3700027,-0.418638357,1.59544807,4.39030618,,,,,,174,-2.407429396,-13,102,-2.440116985,-0.196878792,80,-0.001780276,-1.12994649,,0.006982134,4,0.137975722,44.1975,-0.037883681,0.004869595,-0.004628475,-0.003071721,-0.001354521,6.15E-05,0.000483141,0.002263417,-0.013372605,0.0153473,-0.012734354,0.05882347,0.021399196,0.008194069,-0.06434944,0.023385223,-0.003355958,0.003320368,0.005977995,0.025679803,0.017193948,0.021468243,-0.012271902,0.041425022,-0.066484396,0.031729729,-0.015860414,-0.026910464,-0.178958916,0.047285058,0.052662719,0.004240146,0.023467991,0.055447299,0.036440078,0.039648582,-0.02155039,0.109443935,-0.034163816,-0.007874008,-0.040216585,-0.01137435,-0.001588599,,-0.002519157,0.007754646,0.006415191,-0.002554557,-0.001401753,-0.011388203,-0.0098437,0.011773016,0.001962679,v2_layers_2026
